SYMBOL,QUOTE_DATE,BID,ASK,QUOTIM,QUOTEID,QUOTETIM_MS
EUR/USD,2019-05-02,1.1244,1.1249,00:04:15.044000,127391928,255044
EUR/USD,2019-05-02,1.1244,1.1249,00:04:09.723000,127391929,249723
EUR/USD,2019-05-02,1.1245,1.125,00:04:05.826000,127391930,245826
EUR/USD,2019-05-02,1.1244,1.1249,00:04:08.656000,127391931,248656
EUR/USD,2019-05-02,1.1245,1.125,00:04:11.806000,127391932,251806
EUR/USD,2019-05-02,1.1245,1.125,00:04:06.892000,127391933,246892
EUR/USD,2019-05-02,1.1244,1.1249,00:04:19.718000,127391934,259718
EUR/USD,2019-05-02,1.1245,1.125,00:04:25.095000,127391935,265095
EUR/USD,2019-05-02,1.1245,1.1248,00:04:25.927000,127391936,265927
EUR/USD,2019-05-02,1.1246,1.1247,00:04:23.898000,127391937,263898
EUR/USD,2019-05-02,1.1245,1.1249,00:04:25.899000,127391938,265899
EUR/USD,2019-05-02,1.1245,1.125,00:04:35.206000,127391939,275206
EUR/USD,2019-05-02,1.1244,1.1249,00:04:28.987000,127391940,268987
EUR/USD,2019-05-02,1.1244,1.1249,00:04:28.718000,127391941,268718
EUR/USD,2019-05-02,1.1244,1.1249,00:04:26.996000,127391942,266996
EUR/USD,2019-05-02,1.1245,1.125,00:04:35.728000,127391943,275728
EUR/USD,2019-05-02,1.1246,1.1249,00:04:33.230000,127391944,273230
EUR/USD,2019-05-02,1.1245,1.125,00:04:34.201000,127391945,274201
EUR/USD,2019-05-02,1.1247,1.1248,00:04:33.564000,127391946,273564
EUR/USD,2019-05-02,1.1244,1.1249,00:04:36.191000,127391947,276191
EUR/USD,2019-05-02,1.1245,1.125,00:04:26.016000,127391948,266016
EUR/USD,2019-05-02,1.1247,1.1248,00:04:30.299000,127391949,270299
EUR/USD,2019-05-02,1.1245,1.1248,00:04:30.382000,127391950,270382
EUR/USD,2019-05-02,1.1244,1.1249,00:04:28.261000,127391951,268261
EUR/USD,2019-05-02,1.1244,1.1249,00:04:43.722000,127391952,283722
EUR/USD,2019-05-02,1.1245,1.1249,00:04:36.725000,127391953,276725
EUR/USD,2019-05-02,1.1245,1.125,00:04:46.416000,127391954,286416
EUR/USD,2019-05-02,1.1245,1.125,00:04:40.240000,127391955,280240
EUR/USD,2019-05-02,1.1244,1.1249,00:04:43.228000,127391956,283228
EUR/USD,2019-05-02,1.1244,1.1249,00:04:42.308000,127391957,282308
EUR/USD,2019-05-02,1.1244,1.1249,00:04:41.156000,127391958,281156
EUR/USD,2019-05-02,1.1245,1.1249,00:04:45.719000,127391959,285719
EUR/USD,2019-05-02,1.1246,1.1247,00:04:38.393000,127391960,278393
EUR/USD,2019-05-02,1.1244,1.1249,00:04:38.159000,127391961,278159
EUR/USD,2019-05-02,1.1245,1.125,00:04:41.257000,127391962,281257
EUR/USD,2019-05-02,1.1245,1.125,00:04:45.120000,127391963,285120
EUR/USD,2019-05-02,1.1245,1.125,00:04:44.458000,127391964,284458
EUR/USD,2019-05-02,1.1247,1.1248,00:04:43.409000,127391965,283409
EUR/USD,2019-05-02,1.1246,1.1248,00:04:43.127000,127391966,283127
EUR/USD,2019-05-02,1.1244,1.1249,00:04:37.208000,127391967,277208
EUR/USD,2019-05-02,1.1246,1.1247,00:04:40.719000,127391968,280719
EUR/USD,2019-05-02,1.1246,1.1247,00:04:55.634000,127391969,295634
EUR/USD,2019-05-02,1.1245,1.125,00:04:49.722000,127391970,289722
EUR/USD,2019-05-02,1.1246,1.1247,00:04:55.903000,127391971,295903
EUR/USD,2019-05-02,1.1244,1.1249,00:05:07.670000,127391972,307670
EUR/USD,2019-05-02,1.1247,1.1248,00:05:02.223000,127391973,302223
EUR/USD,2019-05-02,1.1244,1.1249,00:05:01.490000,127391974,301490
EUR/USD,2019-05-02,1.1245,1.125,00:05:15.788000,127391975,315788
EUR/USD,2019-05-02,1.1247,1.1248,00:05:01.197000,127391976,301197
EUR/USD,2019-05-02,1.1245,1.125,00:05:04.578000,127391977,304578
EUR/USD,2019-05-02,1.1244,1.1249,00:05:13.719000,127391978,313719
EUR/USD,2019-05-02,1.1245,1.1249,00:05:00.774000,127391979,300774
EUR/USD,2019-05-02,1.1244,1.1249,00:05:22.030000,127391980,322030
EUR/USD,2019-05-02,1.1244,1.1249,00:05:08.682000,127391981,308682
EUR/USD,2019-05-02,1.1246,1.1248,00:05:04.006000,127391982,304006
EUR/USD,2019-05-02,1.1247,1.1248,00:05:17.441000,127391983,317441
EUR/USD,2019-05-02,1.1245,1.125,00:05:13.799000,127391984,313799
EUR/USD,2019-05-02,1.1246,1.1251,00:05:20.952000,127391985,320952
EUR/USD,2019-05-02,1.1246,1.1248,00:05:00.191000,127391986,300191
EUR/USD,2019-05-02,1.1245,1.1247,00:05:03.183000,127391987,303183
EUR/USD,2019-05-02,1.1244,1.1249,00:05:09.539000,127391988,309539
EUR/USD,2019-05-02,1.1247,1.1248,00:05:19.720000,127391989,319720
EUR/USD,2019-05-02,1.1245,1.125,00:05:03.533000,127391990,303533
EUR/USD,2019-05-02,1.1244,1.1249,00:05:02.578000,127391991,302578
EUR/USD,2019-05-02,1.1245,1.1249,00:05:07.725000,127391992,307725
EUR/USD,2019-05-02,1.1246,1.1247,00:05:00.219000,127391993,300219
EUR/USD,2019-05-02,1.1246,1.1247,00:05:12.610000,127391994,312610
EUR/USD,2019-05-02,1.1245,1.1247,00:05:13.157000,127391995,313157
EUR/USD,2019-05-02,1.1245,1.1249,00:04:59.717000,127391996,299717
EUR/USD,2019-05-02,1.1245,1.1249,00:04:58.707000,127391997,298707
EUR/USD,2019-05-02,1.1244,1.1246,00:05:05.506000,127391998,305506
EUR/USD,2019-05-02,1.1246,1.1247,00:05:21.264000,127391999,321264
EUR/USD,2019-05-02,1.1246,1.1248,00:05:07.007000,127392000,307007
EUR/USD,2019-05-02,1.1245,1.125,00:05:05.528000,127392001,305528
EUR/USD,2019-05-02,1.1246,1.1251,00:05:19.801000,127392002,319801
EUR/USD,2019-05-02,1.1246,1.1247,00:05:22.556000,127392003,322556
EUR/USD,2019-05-02,1.1245,1.125,00:05:14.534000,127392004,314534
EUR/USD,2019-05-02,1.1245,1.1249,00:05:02.744000,127392005,302744
EUR/USD,2019-05-02,1.1245,1.1249,00:05:01.723000,127392006,301723
EUR/USD,2019-05-02,1.1245,1.125,00:05:06.723000,127392007,306723
EUR/USD,2019-05-02,1.1244,1.1248,00:05:20.725000,127392008,320725
EUR/USD,2019-05-02,1.1243,1.1248,00:05:33.065000,127392009,333065
EUR/USD,2019-05-02,1.1245,1.1246,00:05:25.638000,127392010,325638
EUR/USD,2019-05-02,1.1245,1.125,00:05:26.896000,127392011,326896
EUR/USD,2019-05-02,1.1246,1.1247,00:05:22.964000,127392012,322964
EUR/USD,2019-05-02,1.1245,1.125,00:05:28.079000,127392013,328079
EUR/USD,2019-05-02,1.1245,1.1248,00:05:27.583000,127392014,327583
EUR/USD,2019-05-02,1.1244,1.1248,00:05:31.088000,127392015,331088
EUR/USD,2019-05-02,1.1244,1.1249,00:05:23.200000,127392016,323200
EUR/USD,2019-05-02,1.1244,1.1248,00:05:27.748000,127392017,327748
EUR/USD,2019-05-02,1.1244,1.1249,00:05:28.939000,127392018,328939
EUR/USD,2019-05-02,1.1245,1.1246,00:05:30.144000,127392019,330144
EUR/USD,2019-05-02,1.1247,1.1248,00:05:27.630000,127392020,327630
EUR/USD,2019-05-02,1.1244,1.1248,00:05:28.776000,127392021,328776
EUR/USD,2019-05-02,1.1244,1.1249,00:05:23.976000,127392022,323976
EUR/USD,2019-05-02,1.1245,1.1246,00:05:32.679000,127392023,332679
EUR/USD,2019-05-02,1.1244,1.1249,00:05:31.031000,127392024,331031
EUR/USD,2019-05-02,1.1244,1.1249,00:05:30.051000,127392025,330051
EUR/USD,2019-05-02,1.1243,1.1248,00:05:32.281000,127392026,332281
EUR/USD,2019-05-02,1.1244,1.1248,00:05:31.757000,127392027,331757
EUR/USD,2019-05-02,1.1245,1.1247,00:05:23.157000,127392028,323157
EUR/USD,2019-05-02,1.1244,1.1249,00:05:24.818000,127392029,324818
EUR/USD,2019-05-02,1.1244,1.1248,00:05:36.078000,127392030,336078
EUR/USD,2019-05-02,1.1244,1.1247,00:05:39.225000,127392031,339225
EUR/USD,2019-05-02,1.1244,1.1249,00:05:40.320000,127392032,340320
EUR/USD,2019-05-02,1.1243,1.1248,00:05:42.062000,127392033,342062
EUR/USD,2019-05-02,1.1244,1.1248,00:05:40.099000,127392034,340099
EUR/USD,2019-05-02,1.1243,1.1248,00:05:34.120000,127392035,334120
EUR/USD,2019-05-02,1.1245,1.1247,00:05:33.694000,127392036,333694
EUR/USD,2019-05-02,1.1245,1.1246,00:05:42.489000,127392037,342489
EUR/USD,2019-05-02,1.1246,1.1247,00:05:40.723000,127392038,340723
EUR/USD,2019-05-02,1.1243,1.1248,00:05:41.090000,127392039,341090
EUR/USD,2019-05-02,1.1246,1.1247,00:05:37.764000,127392040,337764
EUR/USD,2019-05-02,1.1243,1.1248,00:05:33.720000,127392041,333720
EUR/USD,2019-05-02,1.1244,1.1249,00:05:39.151000,127392042,339151
EUR/USD,2019-05-02,1.1244,1.1248,00:05:51.786000,127392043,351786
EUR/USD,2019-05-02,1.1246,1.1247,00:05:50.248000,127392044,350248
EUR/USD,2019-05-02,1.1244,1.1249,00:05:44.283000,127392045,344283
EUR/USD,2019-05-02,1.1244,1.1249,00:05:51.261000,127392046,351261
EUR/USD,2019-05-02,1.1244,1.1248,00:05:49.778000,127392047,349778
EUR/USD,2019-05-02,1.1244,1.1248,00:05:50.954000,127392048,350954
EUR/USD,2019-05-02,1.1244,1.1247,00:05:46.589000,127392049,346589
EUR/USD,2019-05-02,1.1244,1.1249,00:05:45.170000,127392050,345170
EUR/USD,2019-05-02,1.1244,1.1249,00:05:52.264000,127392051,352264
EUR/USD,2019-05-02,1.1244,1.1249,00:05:46.723000,127392052,346723
EUR/USD,2019-05-02,1.1243,1.1248,00:05:48.081000,127392053,348081
EUR/USD,2019-05-02,1.1243,1.1248,00:05:53.250000,127392054,353250
EUR/USD,2019-05-02,1.1244,1.1249,00:05:52.724000,127392055,352724
EUR/USD,2019-05-02,1.1243,1.1248,00:05:47.203000,127392056,347203
EUR/USD,2019-05-02,1.1243,1.1248,00:05:49.085000,127392057,349085
EUR/USD,2019-05-02,1.1243,1.1248,00:05:56.435000,127392058,356435
EUR/USD,2019-05-02,1.1243,1.1248,00:05:54.270000,127392059,354270
EUR/USD,2019-05-02,1.1245,1.1246,00:05:54.449000,127392060,354449
EUR/USD,2019-05-02,1.1243,1.1248,00:06:02.466000,127392061,362466
EUR/USD,2019-05-02,1.1243,1.1248,00:05:55.222000,127392062,355222
EUR/USD,2019-05-02,1.1243,1.1248,00:06:03.427000,127392063,363427
EUR/USD,2019-05-02,1.1245,1.1246,00:06:00.199000,127392064,360199
EUR/USD,2019-05-02,1.1243,1.1248,00:06:03.383000,127392065,363383
EUR/USD,2019-05-02,1.1244,1.1249,00:06:01.401000,127392066,361401
EUR/USD,2019-05-02,1.1245,1.1246,00:06:00.225000,127392067,360225
EUR/USD,2019-05-02,1.1243,1.1248,00:05:58.724000,127392068,358724
EUR/USD,2019-05-02,1.1245,1.1246,00:06:01.789000,127392069,361789
EUR/USD,2019-05-02,1.1243,1.1248,00:06:04.720000,127392070,364720
EUR/USD,2019-05-02,1.1244,1.1247,00:06:05.094000,127392071,365094
EUR/USD,2019-05-02,1.1243,1.1247,00:06:13.420000,127392072,373420
EUR/USD,2019-05-02,1.1244,1.1247,00:06:11.720000,127392073,371720
EUR/USD,2019-05-02,1.1243,1.1247,00:06:12.396000,127392074,372396
EUR/USD,2019-05-02,1.1244,1.1247,00:06:11.894000,127392075,371894
EUR/USD,2019-05-02,1.1243,1.1247,00:06:14.449000,127392076,374449
EUR/USD,2019-05-02,1.1245,1.1246,00:06:12.237000,127392077,372237
EUR/USD,2019-05-02,1.1243,1.1247,00:06:11.433000,127392078,371433
EUR/USD,2019-05-02,1.1245,1.1246,00:06:23.177000,127392079,383177
EUR/USD,2019-05-02,1.1243,1.1247,00:06:17.722000,127392080,377722
EUR/USD,2019-05-02,1.1244,1.1245,00:06:33.451000,127392081,393451
EUR/USD,2019-05-02,1.1244,1.1249,00:06:25.081000,127392082,385081
EUR/USD,2019-05-02,1.1244,1.1246,00:06:30.251000,127392083,390251
EUR/USD,2019-05-02,1.1244,1.1245,00:06:30.295000,127392084,390295
EUR/USD,2019-05-02,1.1243,1.1248,00:06:26.833000,127392085,386833
EUR/USD,2019-05-02,1.1244,1.1245,00:06:25.636000,127392086,385636
EUR/USD,2019-05-02,1.1243,1.1248,00:06:25.803000,127392087,385803
EUR/USD,2019-05-02,1.1243,1.1247,00:06:27.424000,127392088,387424
EUR/USD,2019-05-02,1.1243,1.1248,00:06:27.726000,127392089,387726
EUR/USD,2019-05-02,1.1243,1.1246,00:06:41.216000,127392090,401216
EUR/USD,2019-05-02,1.1244,1.1245,00:06:36.722000,127392091,396722
EUR/USD,2019-05-02,1.1243,1.1247,00:06:47.632000,127392092,407632
EUR/USD,2019-05-02,1.1244,1.1246,00:06:53.241000,127392093,413241
EUR/USD,2019-05-02,1.1243,1.1246,00:06:46.726000,127392094,406726
EUR/USD,2019-05-02,1.1244,1.1249,00:06:49.159000,127392095,409159
EUR/USD,2019-05-02,1.1243,1.1248,00:06:53.721000,127392096,413721
EUR/USD,2019-05-02,1.1243,1.1247,00:06:52.661000,127392097,412661
EUR/USD,2019-05-02,1.1243,1.1247,00:06:46.618000,127392098,406618
EUR/USD,2019-05-02,1.1245,1.1246,00:06:48.143000,127392099,408143
EUR/USD,2019-05-02,1.1243,1.1248,00:06:50.285000,127392100,410285
EUR/USD,2019-05-02,1.1243,1.1248,00:06:51.246000,127392101,411246
EUR/USD,2019-05-02,1.1243,1.1246,00:06:47.767000,127392102,407767
EUR/USD,2019-05-02,1.1244,1.1245,00:06:58.623000,127392103,418623
EUR/USD,2019-05-02,1.1243,1.1248,00:06:58.727000,127392104,418727
EUR/USD,2019-05-02,1.1243,1.1246,00:06:57.230000,127392105,417230
EUR/USD,2019-05-02,1.1244,1.1245,00:07:00.220000,127392106,420220
EUR/USD,2019-05-02,1.1244,1.1245,00:07:03.725000,127392107,423725
EUR/USD,2019-05-02,1.1244,1.1245,00:07:00.268000,127392108,420268
EUR/USD,2019-05-02,1.1244,1.1245,00:07:12.332000,127392109,432332
EUR/USD,2019-05-02,1.1244,1.1245,00:07:23.143000,127392110,443143
EUR/USD,2019-05-02,1.1245,1.1247,00:07:33.923000,127392111,453923
EUR/USD,2019-05-02,1.1243,1.1246,00:07:33.521000,127392112,453521
EUR/USD,2019-05-02,1.1242,1.1246,00:07:35.815000,127392113,455815
EUR/USD,2019-05-02,1.1243,1.1247,00:07:35.907000,127392114,455907
EUR/USD,2019-05-02,1.1244,1.1245,00:07:30.241000,127392115,450241
EUR/USD,2019-05-02,1.1244,1.1245,00:07:30.260000,127392116,450260
EUR/USD,2019-05-02,1.1244,1.1249,00:07:35.107000,127392117,455107
EUR/USD,2019-05-02,1.1246,1.1247,00:07:34.152000,127392118,454152
EUR/USD,2019-05-02,1.1242,1.1246,00:07:46.913000,127392119,466913
EUR/USD,2019-05-02,1.1243,1.1247,00:07:44.297000,127392120,464297
EUR/USD,2019-05-02,1.1244,1.1246,00:07:46.021000,127392121,466021
EUR/USD,2019-05-02,1.1245,1.1246,00:07:38.536000,127392122,458536
EUR/USD,2019-05-02,1.1243,1.1247,00:07:42.913000,127392123,462913
EUR/USD,2019-05-02,1.1244,1.1246,00:07:43.164000,127392124,463164
EUR/USD,2019-05-02,1.1244,1.1246,00:07:44.524000,127392125,464524
EUR/USD,2019-05-02,1.1244,1.1246,00:07:46.730000,127392126,466730
EUR/USD,2019-05-02,1.1243,1.1248,00:07:37.899000,127392127,457899
EUR/USD,2019-05-02,1.1243,1.1247,00:07:38.919000,127392128,458919
EUR/USD,2019-05-02,1.1243,1.1247,00:07:40.727000,127392129,460727
EUR/USD,2019-05-02,1.1242,1.1246,00:07:57.686000,127392130,477686
EUR/USD,2019-05-02,1.1244,1.1245,00:07:48.733000,127392131,468733
EUR/USD,2019-05-02,1.1242,1.1247,00:07:50.037000,127392132,470037
EUR/USD,2019-05-02,1.1242,1.1247,00:07:49.988000,127392133,469988
EUR/USD,2019-05-02,1.1242,1.1247,00:07:49.159000,127392134,469159
EUR/USD,2019-05-02,1.1242,1.1247,00:07:51.730000,127392135,471730
EUR/USD,2019-05-02,1.1244,1.1245,00:07:57.357000,127392136,477357
EUR/USD,2019-05-02,1.1242,1.1246,00:07:47.927000,127392137,467927
EUR/USD,2019-05-02,1.1243,1.1245,00:07:53.193000,127392138,473193
EUR/USD,2019-05-02,1.1242,1.1246,00:08:04.716000,127392139,484716
EUR/USD,2019-05-02,1.1244,1.1245,00:08:00.569000,127392140,480569
EUR/USD,2019-05-02,1.1241,1.1246,00:08:06.239000,127392141,486239
EUR/USD,2019-05-02,1.1243,1.1245,00:07:58.731000,127392142,478731
EUR/USD,2019-05-02,1.1244,1.1245,00:08:02.728000,127392143,482728
EUR/USD,2019-05-02,1.1242,1.1246,00:08:03.678000,127392144,483678
EUR/USD,2019-05-02,1.1242,1.1246,00:08:05.213000,127392145,485213
EUR/USD,2019-05-02,1.1244,1.1245,00:08:00.202000,127392146,480202
EUR/USD,2019-05-02,1.1242,1.1244,00:08:04.981000,127392147,484981
EUR/USD,2019-05-02,1.1243,1.1244,00:08:01.653000,127392148,481653
EUR/USD,2019-05-02,1.1241,1.1246,00:08:05.219000,127392149,485219
EUR/USD,2019-05-02,1.1243,1.1246,00:08:00.141000,127392150,480141
EUR/USD,2019-05-02,1.1241,1.1245,00:08:12.715000,127392151,492715
EUR/USD,2019-05-02,1.1244,1.1245,00:08:18.445000,127392152,498445
EUR/USD,2019-05-02,1.1243,1.1244,00:08:08.744000,127392153,488744
EUR/USD,2019-05-02,1.1243,1.1244,00:08:10.728000,127392154,490728
EUR/USD,2019-05-02,1.1243,1.1245,00:08:17.015000,127392155,497015
EUR/USD,2019-05-02,1.1242,1.1246,00:08:17.727000,127392156,497727
EUR/USD,2019-05-02,1.1241,1.1245,00:08:11.725000,127392157,491725
EUR/USD,2019-05-02,1.1241,1.1245,00:08:14.716000,127392158,494716
EUR/USD,2019-05-02,1.1243,1.1246,00:08:17.103000,127392159,497103
EUR/USD,2019-05-02,1.1242,1.1246,00:08:16.732000,127392160,496732
EUR/USD,2019-05-02,1.1242,1.1245,00:08:13.231000,127392161,493231
EUR/USD,2019-05-02,1.1242,1.1246,00:08:15.743000,127392162,495743
EUR/USD,2019-05-02,1.1242,1.1247,00:08:19.467000,127392163,499467
EUR/USD,2019-05-02,1.1241,1.1246,00:08:20.429000,127392164,500429
EUR/USD,2019-05-02,1.1243,1.1244,00:08:25.736000,127392165,505736
EUR/USD,2019-05-02,1.1242,1.1244,00:08:23.194000,127392166,503194
EUR/USD,2019-05-02,1.1243,1.1244,00:08:26.406000,127392167,506406
EUR/USD,2019-05-02,1.1243,1.1244,00:08:24.113000,127392168,504113
EUR/USD,2019-05-02,1.1242,1.1245,00:08:19.491000,127392169,499491
EUR/USD,2019-05-02,1.1243,1.1244,00:08:23.617000,127392170,503617
EUR/USD,2019-05-02,1.1242,1.1246,00:08:19.731000,127392171,499731
EUR/USD,2019-05-02,1.1241,1.1246,00:08:21.454000,127392172,501454
EUR/USD,2019-05-02,1.1242,1.1246,00:08:35.085000,127392173,515085
EUR/USD,2019-05-02,1.1241,1.1246,00:08:38.694000,127392174,518694
EUR/USD,2019-05-02,1.1241,1.1246,00:08:37.784000,127392175,517784
EUR/USD,2019-05-02,1.1242,1.1247,00:08:36.783000,127392176,516783
EUR/USD,2019-05-02,1.1243,1.1244,00:08:30.147000,127392177,510147
EUR/USD,2019-05-02,1.1242,1.1246,00:08:36.742000,127392178,516742
EUR/USD,2019-05-02,1.1244,1.1245,00:08:35.463000,127392179,515463
EUR/USD,2019-05-02,1.1242,1.1245,00:08:49.011000,127392180,529011
EUR/USD,2019-05-02,1.1243,1.1244,00:08:40.732000,127392181,520732
EUR/USD,2019-05-02,1.1243,1.1244,00:08:39.342000,127392182,519342
EUR/USD,2019-05-02,1.1241,1.1245,00:08:48.762000,127392183,528762
EUR/USD,2019-05-02,1.1243,1.1244,00:08:39.628000,127392184,519628
EUR/USD,2019-05-02,1.1241,1.1245,00:08:52.834000,127392185,532834
EUR/USD,2019-05-02,1.1243,1.1244,00:08:53.317000,127392186,533317
EUR/USD,2019-05-02,1.1241,1.1245,00:08:51.769000,127392187,531769
EUR/USD,2019-05-02,1.1241,1.1245,00:08:55.727000,127392188,535727
EUR/USD,2019-05-02,1.1241,1.1245,00:08:54.753000,127392189,534753
EUR/USD,2019-05-02,1.1241,1.1245,00:08:54.174000,127392190,534174
EUR/USD,2019-05-02,1.1243,1.1244,00:09:04.728000,127392191,544728
EUR/USD,2019-05-02,1.1241,1.1245,00:09:05.176000,127392192,545176
EUR/USD,2019-05-02,1.1241,1.1245,00:09:07.731000,127392193,547731
EUR/USD,2019-05-02,1.1243,1.1244,00:09:02.727000,127392194,542727
EUR/USD,2019-05-02,1.1242,1.1243,00:09:01.648000,127392195,541648
EUR/USD,2019-05-02,1.1243,1.1244,00:09:00.183000,127392196,540183
EUR/USD,2019-05-02,1.1241,1.1244,00:09:26.185000,127392197,566185
EUR/USD,2019-05-02,1.1242,1.1243,00:09:30.081000,127392198,570081
EUR/USD,2019-05-02,1.1242,1.1243,00:09:26.626000,127392199,566626
EUR/USD,2019-05-02,1.1241,1.1245,00:09:25.807000,127392200,565807
EUR/USD,2019-05-02,1.1242,1.1244,00:09:30.052000,127392201,570052
EUR/USD,2019-05-02,1.1243,1.1244,00:09:33.156000,127392202,573156
EUR/USD,2019-05-02,1.1241,1.1245,00:09:32.793000,127392203,572793
EUR/USD,2019-05-02,1.1242,1.1243,00:09:31.732000,127392204,571732
EUR/USD,2019-05-02,1.1243,1.1244,00:09:42.081000,127392205,582081
EUR/USD,2019-05-02,1.1242,1.1245,00:09:49.734000,127392206,589734
EUR/USD,2019-05-02,1.1241,1.1245,00:09:43.821000,127392207,583821
EUR/USD,2019-05-02,1.1242,1.1243,00:09:45.255000,127392208,585255
EUR/USD,2019-05-02,1.1242,1.1245,00:09:46.108000,127392209,586108
EUR/USD,2019-05-02,1.1241,1.1245,00:09:44.828000,127392210,584828
EUR/USD,2019-05-02,1.1242,1.1246,00:10:00.833000,127392211,600833
EUR/USD,2019-05-02,1.1242,1.1247,00:09:59.747000,127392212,599747
EUR/USD,2019-05-02,1.1242,1.1246,00:09:53.835000,127392213,593835
EUR/USD,2019-05-02,1.1242,1.1247,00:10:14.823000,127392214,614823
EUR/USD,2019-05-02,1.1242,1.1246,00:10:13.906000,127392215,613906
EUR/USD,2019-05-02,1.1241,1.1246,00:10:07.024000,127392216,607024
EUR/USD,2019-05-02,1.1241,1.1246,00:10:29.146000,127392217,629146
EUR/USD,2019-05-02,1.1242,1.1244,00:10:06.340000,127392218,606340
EUR/USD,2019-05-02,1.1242,1.1247,00:09:58.828000,127392219,598828
EUR/USD,2019-05-02,1.1241,1.1246,00:10:07.947000,127392220,607947
EUR/USD,2019-05-02,1.1244,1.1245,00:10:05.646000,127392221,605646
EUR/USD,2019-05-02,1.1243,1.1245,00:09:55.340000,127392222,595340
EUR/USD,2019-05-02,1.1243,1.1245,00:10:03.157000,127392223,603157
EUR/USD,2019-05-02,1.1242,1.1246,00:10:04.911000,127392224,604911
EUR/USD,2019-05-02,1.1243,1.1246,00:10:26.075000,127392225,626075
EUR/USD,2019-05-02,1.1242,1.1246,00:10:12.911000,127392226,612911
EUR/USD,2019-05-02,1.1243,1.1244,00:10:00.705000,127392227,600705
EUR/USD,2019-05-02,1.1242,1.1244,00:10:13.201000,127392228,613201
EUR/USD,2019-05-02,1.1241,1.1246,00:10:05.955000,127392229,605955
EUR/USD,2019-05-02,1.1242,1.1246,00:10:11.904000,127392230,611904
EUR/USD,2019-05-02,1.1244,1.1245,00:10:15.618000,127392231,615618
EUR/USD,2019-05-02,1.1244,1.1245,00:09:53.546000,127392232,593546
EUR/USD,2019-05-02,1.1243,1.1244,00:10:07.124000,127392233,607124
EUR/USD,2019-05-02,1.1244,1.1245,00:10:07.733000,127392234,607733
EUR/USD,2019-05-02,1.1242,1.1245,00:10:13.246000,127392235,613246
EUR/USD,2019-05-02,1.1242,1.1246,00:09:56.828000,127392236,596828
EUR/USD,2019-05-02,1.1242,1.1246,00:10:28.109000,127392237,628109
EUR/USD,2019-05-02,1.1243,1.1244,00:10:07.648000,127392238,607648
EUR/USD,2019-05-02,1.1243,1.1244,00:10:10.450000,127392239,610450
EUR/USD,2019-05-02,1.1242,1.1246,00:09:53.955000,127392240,593955
EUR/USD,2019-05-02,1.1242,1.1246,00:09:59.729000,127392241,599729
EUR/USD,2019-05-02,1.1242,1.1247,00:10:20.734000,127392242,620734
EUR/USD,2019-05-02,1.1243,1.1244,00:10:00.210000,127392243,600210
EUR/USD,2019-05-02,1.1245,1.1248,00:10:00.336000,127392244,600336
EUR/USD,2019-05-02,1.1242,1.1246,00:10:15.248000,127392245,615248
EUR/USD,2019-05-02,1.1243,1.1245,00:10:15.403000,127392246,615403
EUR/USD,2019-05-02,1.1243,1.1246,00:10:03.246000,127392247,603246
EUR/USD,2019-05-02,1.1242,1.1245,00:10:06.236000,127392248,606236
EUR/USD,2019-05-02,1.1242,1.1247,00:09:57.903000,127392249,597903
EUR/USD,2019-05-02,1.1242,1.1246,00:10:10.990000,127392250,610990
EUR/USD,2019-05-02,1.1243,1.1246,00:10:27.735000,127392251,627735
EUR/USD,2019-05-02,1.1243,1.1246,00:10:25.251000,127392252,625251
EUR/USD,2019-05-02,1.1243,1.1244,00:10:28.201000,127392253,628201
EUR/USD,2019-05-02,1.1242,1.1247,00:10:17.068000,127392254,617068
EUR/USD,2019-05-02,1.1242,1.1246,00:10:27.047000,127392255,627047
EUR/USD,2019-05-02,1.1242,1.1246,00:10:06.912000,127392256,606912
EUR/USD,2019-05-02,1.1242,1.1246,00:09:52.825000,127392257,592825
EUR/USD,2019-05-02,1.1242,1.1247,00:10:16.018000,127392258,616018
EUR/USD,2019-05-02,1.1242,1.1246,00:10:14.740000,127392259,614740
EUR/USD,2019-05-02,1.1244,1.1245,00:10:35.437000,127392260,635437
EUR/USD,2019-05-02,1.1242,1.1246,00:10:33.081000,127392261,633081
EUR/USD,2019-05-02,1.1242,1.1244,00:10:33.420000,127392262,633420
EUR/USD,2019-05-02,1.1242,1.1246,00:10:32.172000,127392263,632172
EUR/USD,2019-05-02,1.1241,1.1246,00:10:31.169000,127392264,631169
